Usuario,Categorias,Numero_articulos,Fecha,Precio,Valoracion,Comentarios,Proveedores
185,Ferreteria,11,2019-01-21 13:38:00.843077,307.16,3.9,buena relacion calidad-precio,Pavco
262,Accesorios,10,2020-06-16 18:21:54.780390,422.91,4.6,buena relacion calidad-precio,Bimba y Lola
353,Baño,10,2019-04-28 11:00:55.158562,60.66,1.8,el paquete llego en mal estado,Cristasol
223,Ferreteria,5,2019-03-04 03:03:13.098365,451.06,2.6, cumple las expectativas,3M
194,Hogar,6,2019-06-10 19:51:12.978259,170.75,2.7,me gusto,Henkel
264,Zapatos,6,2019-05-16 10:10:32.492196,263.73,1.6,el paquete llego en mal estado,Crocs
184,Baño,6,2019-08-11 20:29:09.714597,288.81,3.8,buena relacion calidad-precio,KH7
256,Cocina,3,2019-07-26 04:51:49.395081,42.56,3.1,me gusto,Flora
157,Accesorios,1,2020-08-25 19:25:09.305446,158.1,1.6, la calidad no es la esperada, Michael Kors
470,Baño,2,2019-03-27 09:26:33.643686,140.08,3.6,justo lo que esperaba,Cif
1,Cocina,2,2020-09-11 09:12:53.264439,374.87,4.0,justo lo que esperaba,Bimbo
211,Deporte,1,2020-08-05 23:16:39.747372,60.96,2.3,no llego en tiempo,Adidas
218,Zapatos,9,2019-10-03 14:07:14.132984,224.67,1.8,no llego en tiempo,New balance
484,Baño,4,2019-03-13 19:55:23.661906,111.7,1.2,no cumple las expectativas,Don limpio
18,Cocina,4,2019-01-20 14:09:23.356408,105.31,2.7,me gusto,Nescafe
479,Juguetes,5,2020-03-23 08:28:29.391032,326.59,2.5,el paquete llego en mal estado,Fisher-price
219,Accesorios,10,2019-12-20 00:57:29.475864,117.85,1.2,muy malo,Polo
138,Accesorios,10,2020-07-06 17:50:26.348628,70.87,4.2,buena relacion calidad-precio,Polo
389,Ropa,3,2019-08-30 18:35:08.556834,419.95,3.1,llego justo a tiempo,Levis
390,Accesorios,2,2020-07-20 10:52:54.623696,195.37,3.7, muy bueno!,Ray-ban
154,Hogar,3,2019-06-10 12:49:58.352495,217.62,5.0, muy bueno!,Unilever
192,Electronica,5,2020-09-27 13:33:29.729341,66.21,0.3,no llego el producto,Sony
199,Accesorios,11,2020-06-26 03:46:30.891045,13.96,1.1,muy malo,Ray-ban
313,Accesorios,3,2019-09-27 19:58:28.691855,76.07,0.2,no llego el producto,Ray-ban
411,Ropa,8,2020-05-27 18:10:28.918415,108.06,0.8,no llego el producto,Levis
375,Ropa,9,2020-05-15 09:53:22.955940,490.66,1.6, la calidad no es la esperada,Lacoste
366,Accesorios,9,2019-08-29 04:03:16.864740,444.44,4.4, muy bueno!,Bimba y Lola
181,Electronica,3,2020-02-07 04:40:46.740367,308.29,0.3,muy malo,Apple
338,Deporte,9,2020-11-25 06:30:30.735210,68.32,4.0,buena relacion calidad-precio,Under Armour
473,Deporte,3,2020-10-07 18:51:32.487536,365.59,1.1,no llego el producto,Adidas
490,Ropa,6,2019-04-03 19:06:56.606449,246.48,3.1, cumple las expectativas,Hollister
222,Accesorios,5,2020-06-26 18:04:36.813788,446.61,1.4,muy malo,Bimba y Lola
451,Zapatos,3,2019-12-21 01:32:02.009115,58.83,4.6,buena relacion calidad-precio,Skechers
480,Libros,8,2019-12-07 02:05:18.482619,101.52,0.6,no llego el producto,Valdemar
42,Hogar,10,2020-03-27 02:57:30.538674,70.7,4.8,justo lo que esperaba,Colgate - palmolive
117,Electronica,10,2020-12-25 09:01:04.926926,408.28,2.1,el paquete llego en mal estado,Samsumg
256,Accesorios,8,2019-11-28 11:19:37.754409,467.39,2.3, la calidad no es la esperada, Michael Kors
187,Ferreteria,8,2020-09-28 13:22:17.715112,150.59,0.4,no cumple las expectativas,Sika
97,Hogar,3,2020-03-14 13:42:41.830130,39.59,0.3,no cumple las expectativas,Vileda
394,Cocina,11,2019-09-11 04:48:42.286026,347.75,1.6, la calidad no es la esperada,Oscar mayer
449,Baño,11,2020-10-26 15:59:13.191622,438.61,4.0, muy bueno!,Don limpio
495,Accesorios,1,2020-01-02 13:42:53.158033,471.74,4.9,justo lo que esperaba,Ray-ban
370,Libros,10,2019-01-14 14:46:20.801772,491.37,3.3,me gusto,Platena Comic
456,Electronica,3,2020-07-10 03:38:27.571505,252.2,0.9,muy malo,Apple
105,Baño,9,2020-08-06 18:00:27.148315,56.45,3.4, cumple las expectativas,KH7
2,Ferreteria,9,2020-01-22 07:46:54.018053,99.48,0.5,no llego el producto,Yale
50,Accesorios,2,2019-10-05 14:16:03.681648,128.06,3.3,llego justo a tiempo, Michael Kors
147,Hogar,10,2020-08-05 22:21:48.230132,133.15,2.5, la calidad no es la esperada,Unilever
67,Zapatos,5,2019-03-18 18:58:14.392443,235.83,4.8,justo lo que esperaba,Crocs
337,Juguetes,9,2020-09-29 04:39:30.318300,458.86,2.6, cumple las expectativas,Fisher-price
455,Zapatos,8,2019-05-04 03:18:05.032097,185.06,4.0,justo lo que esperaba,Crocs
86,Baño,3,2020-11-19 04:30:59.559637,453.92,4.5, muy bueno!,Cif
166,Ropa,6,2019-01-02 15:22:42.480238,14.24,0.6,no cumple las expectativas,Levis
243,Juguetes,10,2019-04-22 05:00:58.470701,243.52,1.1,no llego el producto,Fisher-price
247,Electronica,3,2019-01-25 07:05:45.435443,325.83,0.0,no cumple las expectativas,General Electric
365,Accesorios,5,2019-12-20 00:08:59.077641,308.59,1.8, la calidad no es la esperada,Bimba y Lola
246,Electronica,10,2020-02-18 06:07:55.586645,149.04,1.4,no llego el producto,Samsumg
443,Ropa,2,2020-11-11 06:41:49.957024,38.02,3.1, cumple las expectativas,Lacoste
122,Electronica,1,2020-01-25 22:01:39.775294,356.05,2.0,no llego en tiempo,Apple
95,Hogar,7,2020-02-19 12:31:03.608984,410.93,3.7,buena relacion calidad-precio,Unilever
4,Ferreteria,7,2020-01-18 06:53:55.053662,91.82,0.3,muy malo,Sika
333,Baño,1,2019-10-21 13:52:34.425497,38.62,5.0,buena relacion calidad-precio,KH7
183,Ropa,7,2019-10-21 14:22:22.099177,347.71,1.0,no llego el producto,Hollister
183,Cocina,4,2020-09-28 08:18:50.479426,297.33,0.4,muy malo,Nescafe
462,Baño,4,2020-10-15 12:52:50.777143,248.14,2.5,el paquete llego en mal estado,Cristasol
79,Zapatos,5,2019-02-05 08:27:51.460691,67.75,0.4,no cumple las expectativas,Camper
337,Cocina,4,2019-05-28 10:35:13.956115,188.99,3.3,llego justo a tiempo,Oscar mayer
212,Electronica,3,2020-11-10 20:16:12.992952,216.49,3.9,justo lo que esperaba,Samsumg
130,Deporte,11,2019-08-09 07:39:16.095101,483.44,3.5,llego justo a tiempo,Asics
446,Ropa,8,2019-03-19 21:16:07.587089,49.59,1.4,muy malo,Levis
184,Juguetes,9,2020-03-31 09:47:30.237979,156.75,3.2,me gusto,Fisher-price
457,Electronica,1,2020-07-28 23:06:27.909728,369.49,2.8, cumple las expectativas,Apple
384,Deporte,8,2020-12-03 09:33:20.523880,134.46,3.8,buena relacion calidad-precio,Nike
112,Cocina,8,2019-12-05 17:03:50.421997,466.21,4.6,justo lo que esperaba,Oscar mayer
38,Zapatos,7,2019-10-30 02:54:02.023033,255.67,1.8,no llego en tiempo,Skechers
454,Ropa,5,2019-01-09 16:24:56.936042,347.71,1.2,muy malo,Hollister
19,Electronica,1,2019-09-10 02:41:44.267543,134.48,0.0,muy malo,Sony
370,Deporte,11,2020-04-08 09:44:20.770317,393.43,2.8, cumple las expectativas,Asics
105,Baño,9,2019-05-27 09:09:26.610776,290.01,4.8,justo lo que esperaba,Don limpio
409,Ferreteria,10,2019-09-16 21:08:25.978637,242.69,0.2,no llego el producto,Sika
58,Deporte,2,2019-04-13 11:32:59.047902,450.99,1.4,no cumple las expectativas,Adidas
304,Hogar,6,2019-02-15 20:52:53.683344,97.39,3.2,llego justo a tiempo,Henkel
73,Hogar,6,2019-03-11 05:05:42.607625,459.76,0.5,muy malo,Vileda
480,Ropa,5,2020-11-23 04:12:08.612655,496.32,2.9,llego justo a tiempo,Roxy
494,Accesorios,2,2019-11-03 21:46:26.503087,265.39,3.7,buena relacion calidad-precio,Ray-ban
94,Deporte,2,2019-04-25 08:19:30.857229,104.14,4.7,buena relacion calidad-precio,Nike
391,Juguetes,1,2020-02-05 04:34:35.798520,407.6,3.5,me gusto,Fisher-price
396,Juguetes,3,2020-09-26 14:25:14.999842,225.37,4.1, muy bueno!,Playmobile
36,Accesorios,3,2020-10-14 19:08:12.104536,454.68,1.3,muy malo, Michael Kors
271,Juguetes,5,2019-04-05 09:23:05.990378,187.2,2.4,no llego en tiempo,Fisher-price
218,Ferreteria,6,2019-02-22 13:11:56.530387,34.39,1.2,no cumple las expectativas,Sika
315,Libros,2,2019-03-14 07:24:29.855171,153.47,3.8, muy bueno!,Platena Comic
165,Electronica,9,2019-11-14 06:56:51.627122,432.12,0.4,no llego el producto,Sony
41,Ferreteria,6,2020-05-10 10:29:54.831437,395.22,3.1, cumple las expectativas,Yale
340,Accesorios,3,2019-11-26 22:31:24.594529,204.61,1.6, la calidad no es la esperada,Ray-ban
274,Accesorios,6,2020-04-04 19:24:47.197126,482.64,2.5,no llego en tiempo, Michael Kors
227,Hogar,3,2019-09-29 19:33:31.756958,185.13,0.3,no llego el producto,Vileda
50,Libros,7,2019-09-20 17:23:38.716270,177.4,2.0,no llego en tiempo,Platena Comic
331,Libros,11,2020-03-18 04:07:59.524691,356.57,4.7,justo lo que esperaba,Alianza Editorial
142,Baño,6,2019-06-13 18:58:26.866802,43.72,2.8,me gusto,KH7
282,Baño,8,2019-05-04 17:26:57.093544,456.46,1.2,muy malo,Cristasol
461,Ropa,9,2020-11-21 07:46:47.427124,457.53,3.3, cumple las expectativas,Lacoste
90,Zapatos,1,2019-08-31 14:58:01.921108,403.28,1.5,muy malo,Camper
307,Accesorios,5,2019-05-16 08:54:34.141484,28.23,4.3,buena relacion calidad-precio,Bimba y Lola
383,Ferreteria,7,2020-09-19 00:00:41.324258,366.6,4.3,justo lo que esperaba,Yale
484,Baño,11,2020-11-28 15:16:55.845513,219.7,3.2,me gusto,Don limpio
354,Libros,2,2019-04-04 19:20:01.101240,94.66,4.7,buena relacion calidad-precio,Platena Comic
220,Baño,6,2019-07-02 20:34:56.623154,358.61,0.6,no cumple las expectativas,Cristasol
427,Hogar,9,2019-10-26 05:29:37.652689,416.73,0.2,no cumple las expectativas,Henkel
42,Libros,10,2020-06-26 04:43:32.073920,105.99,4.5,buena relacion calidad-precio,Ediciones Tomodomo
69,Accesorios,4,2020-07-12 15:15:19.263599,389.74,0.8,muy malo,Ray-ban
17,Libros,3,2019-12-05 22:11:37.510545,253.29,1.8,el paquete llego en mal estado,Ediciones Tomodomo
328,Libros,4,2019-01-01 14:23:05.114483,409.24,1.0,no cumple las expectativas,Ediciones Tomodomo
195,Cocina,6,2020-09-13 00:18:53.219894,136.61,4.5, muy bueno!,Flora
302,Juguetes,7,2020-05-16 08:55:09.971912,101.96,3.0,llego justo a tiempo,Lego
243,Ropa,2,2019-11-09 03:38:04.572862,85.76,2.9, cumple las expectativas,Hollister
473,Juguetes,11,2019-10-06 15:38:20.930029,45.33,1.7,no llego en tiempo,Chicco
419,Baño,2,2020-02-11 12:48:42.092118,490.74,4.3,justo lo que esperaba,Don limpio
415,Electronica,10,2020-06-22 12:27:59.454566,300.81,3.7, muy bueno!,Samsumg
362,Ferreteria,5,2020-05-31 11:00:29.139935,66.19,1.8, la calidad no es la esperada,3M
373,Cocina,8,2019-07-20 18:40:57.988265,97.03,3.0,me gusto,Flora
394,Ferreteria,6,2019-02-03 23:52:42.006492,310.39,1.7,no llego en tiempo,Sika
169,Ferreteria,2,2020-11-09 15:07:29.215427,347.71,2.4,el paquete llego en mal estado,3M
183,Hogar,6,2020-06-05 12:42:31.742750,280.22,1.3,muy malo,Colgate - palmolive
423,Juguetes,5,2020-07-17 02:46:49.411673,226.85,4.6, muy bueno!,Playmobile
274,Ropa,6,2019-05-27 20:44:05.972248,429.69,0.6,no llego el producto,Hollister
157,Ferreteria,6,2019-02-25 21:31:29.161558,294.66,3.0,llego justo a tiempo,3M
31,Juguetes,7,2020-10-29 01:15:14.723304,192.74,0.1,no llego el producto,Fisher-price
285,Ferreteria,8,2020-07-27 14:11:18.487825,268.04,4.2,buena relacion calidad-precio,Pavco
95,Libros,6,2019-04-21 02:53:40.747054,27.37,1.8,no llego en tiempo,Platena Comic
149,Zapatos,6,2019-08-08 05:54:07.186344,409.93,2.0,no llego en tiempo,Camper
375,Deporte,9,2020-04-08 00:37:58.663379,141.79,4.5,justo lo que esperaba,Asics
239,Ropa,5,2019-11-08 03:22:00.959656,31.91,1.3,muy malo,Hollister
89,Ropa,7,2019-11-07 09:26:36.527263,338.06,2.1, la calidad no es la esperada,Levis
14,Ferreteria,3,2019-03-23 15:44:39.873813,118.46,1.9, la calidad no es la esperada,Sika
153,Accesorios,6,2020-05-14 14:01:43.978728,105.7,2.6,llego justo a tiempo,Ray-ban
359,Ropa,2,2019-10-24 02:56:57.962964,195.29,4.6,buena relacion calidad-precio,Roxy
473,Accesorios,4,2019-09-23 07:49:24.723331,327.15,2.0,no llego en tiempo,Polo
411,Deporte,5,2020-10-13 16:05:54.351685,440.11,4.7,justo lo que esperaba,Asics
490,Electronica,8,2020-03-19 00:15:01.133150,340.47,1.9, la calidad no es la esperada,Samsumg
278,Juguetes,1,2019-03-02 11:28:38.355381,451.21,2.2,no llego en tiempo,Lego
235,Baño,3,2019-11-07 10:15:28.501310,234.76,0.6,no cumple las expectativas,Don limpio
33,Deporte,6,2019-11-22 04:33:59.565698,186.41,1.8,no llego en tiempo,Asics
480,Baño,9,2020-09-12 22:50:55.861346,427.55,3.4,me gusto,Don limpio
244,Ropa,9,2020-05-27 19:23:32.014584,226.08,3.8,justo lo que esperaba,Hollister
15,Deporte,1,2019-07-07 08:53:01.511382,14.21,3.3,llego justo a tiempo,Nike
253,Libros,3,2019-03-07 08:02:00.229917,120.63,0.6,no cumple las expectativas,Ediciones Tomodomo
371,Libros,10,2019-07-31 06:39:17.869732,251.09,4.9,justo lo que esperaba,Ediciones Tomodomo
434,Accesorios,3,2020-10-06 23:02:31.947110,280.36,1.5,no cumple las expectativas, Michael Kors
430,Deporte,9,2019-02-01 20:47:05.768056,398.53,2.0,el paquete llego en mal estado,Adidas
189,Ferreteria,2,2019-05-10 02:14:54.815622,195.6,0.7,muy malo,Pavco
353,Zapatos,9,2019-02-24 08:25:25.354858,115.17,4.6, muy bueno!,New balance
318,Juguetes,3,2019-11-01 07:27:48.114525,194.91,1.2,no cumple las expectativas,Fisher-price
343,Cocina,11,2019-08-23 14:47:03.049131,71.98,0.0,no llego el producto,Bimbo
328,Ferreteria,4,2020-02-22 16:46:23.739040,298.21,0.7,no llego el producto,3M
110,Cocina,2,2020-04-20 14:24:29.089311,228.71,0.1,muy malo,Flora
37,Ropa,8,2020-05-09 01:13:36.650900,108.96,1.2,no cumple las expectativas,Levis
436,Deporte,6,2019-11-26 03:53:18.170292,301.77,3.0,me gusto,Under Armour
425,Ropa,9,2020-08-06 12:51:19.224695,199.23,0.0,no llego el producto,Levis
361,Juguetes,3,2019-05-04 16:52:33.387682,196.15,4.1,justo lo que esperaba,Fisher-price
359,Accesorios,3,2019-01-16 16:03:18.092638,413.83,4.2,justo lo que esperaba,Polo
443,Hogar,9,2020-01-20 22:22:14.639669,92.3,3.0, cumple las expectativas,Henkel
472,Accesorios,8,2019-01-16 21:27:11.429350,209.64,3.1,me gusto,Bimba y Lola
48,Electronica,11,2019-09-10 17:37:08.608004,130.73,0.6,no cumple las expectativas,Apple
251,Electronica,1,2020-11-14 04:39:08.172190,493.42,4.7,buena relacion calidad-precio,General Electric
211,Cocina,5,2020-08-23 05:22:12.470684,344.33,0.1,muy malo,Oscar mayer
93,Hogar,3,2019-04-03 17:23:47.274029,5.9,3.4, cumple las expectativas,Henkel
354,Cocina,11,2020-08-30 04:28:41.301409,205.16,0.3,muy malo,Nescafe
46,Electronica,9,2019-03-27 06:37:46.626167,327.65,2.1,el paquete llego en mal estado,Apple
188,Baño,8,2019-01-26 01:10:33.778653,217.75,0.1,no cumple las expectativas,Don limpio
376,Baño,1,2020-02-12 15:34:38.757566,337.65,4.4,justo lo que esperaba,Don limpio
255,Juguetes,11,2019-01-08 20:39:13.230123,104.24,2.8,llego justo a tiempo,Chicco
317,Hogar,4,2020-06-20 09:14:35.856986,254.87,4.8,buena relacion calidad-precio,Vileda
306,Ropa,11,2019-10-25 18:26:42.929540,308.06,0.4,muy malo,Roxy
246,Ropa,4,2020-09-24 20:09:47.113160,250.25,4.4,justo lo que esperaba,Roxy
213,Libros,11,2019-07-14 02:21:36.926924,224.6,2.3,el paquete llego en mal estado,Valdemar
257,Deporte,4,2019-01-10 16:40:13.321474,494.69,1.0,muy malo,Under Armour
325,Ropa,2,2020-10-04 08:15:18.753286,88.71,4.3,justo lo que esperaba,Lacoste
361,Electronica,5,2019-04-03 04:39:58.791793,286.58,4.4,buena relacion calidad-precio,General Electric
470,Hogar,8,2020-06-30 07:06:55.599140,292.26,1.9, la calidad no es la esperada,Henkel
374,Electronica,10,2020-12-19 19:55:50.092366,389.6,3.4,me gusto,Sony
304,Cocina,4,2020-02-04 09:24:10.018216,481.82,2.3,no llego en tiempo,Nescafe
473,Zapatos,10,2020-02-23 06:33:35.236181,336.29,1.8,no llego en tiempo,Skechers
17,Ferreteria,10,2019-09-15 05:28:59.342244,317.23,1.3,muy malo,3M
464,Juguetes,6,2019-03-01 20:56:44.821866,95.74,1.0,no cumple las expectativas,Fisher-price
447,Cocina,5,2019-07-29 13:24:27.623332,304.73,4.0,buena relacion calidad-precio,Flora
348,Zapatos,10,2020-08-29 19:16:43.320225,177.63,2.6, cumple las expectativas,Crocs
388,Baño,2,2019-07-19 04:16:18.695576,380.58,4.4, muy bueno!,Cif
472,Deporte,9,2019-08-16 08:53:31.006592,146.71,4.7, muy bueno!,Adidas
344,Juguetes,4,2020-06-06 06:39:05.402072,297.38,0.4,no llego el producto,Lego
355,Hogar,7,2020-12-27 18:41:39.943055,159.01,2.0,el paquete llego en mal estado,Colgate - palmolive
49,Ferreteria,11,2019-03-07 17:18:40.900296,95.09,4.0,justo lo que esperaba,Pavco
82,Libros,8,2020-07-04 23:51:00.513660,235.1,2.0, la calidad no es la esperada,Platena Comic
235,Baño,5,2019-01-31 17:17:13.490438,402.45,1.6, la calidad no es la esperada,KH7
95,Ferreteria,3,2020-09-13 18:08:58.056323,23.68,0.1,muy malo,3M
295,Juguetes,1,2019-08-30 21:14:23.271877,287.56,1.1,muy malo,Lego
239,Hogar,9,2020-09-10 11:26:27.537800,242.9,4.7,buena relacion calidad-precio,Unilever
349,Hogar,4,2020-12-22 05:52:15.577500,356.16,0.3,muy malo,Unilever
296,Baño,2,2020-05-08 22:50:47.656199,179.81,3.3, cumple las expectativas,Don limpio
144,Cocina,7,2020-12-16 09:33:49.788511,263.29,4.5,justo lo que esperaba,Oscar mayer
84,Accesorios,9,2020-06-07 03:48:26.981383,138.46,3.6,justo lo que esperaba,Polo
333,Libros,8,2019-02-18 05:49:59.545016,466.83,4.5,buena relacion calidad-precio,Ediciones Tomodomo
430,Hogar,10,2019-02-09 09:39:08.709186,246.99,2.5, la calidad no es la esperada,Unilever
164,Ropa,8,2020-11-23 16:07:37.400379,83.23,1.5,no llego el producto,Roxy
197,Juguetes,4,2020-11-16 17:17:01.315724,489.05,2.2,no llego en tiempo,Chicco
228,Deporte,10,2019-04-23 08:16:00.293329,377.9,4.4,justo lo que esperaba,Under Armour
131,Accesorios,2,2019-02-28 04:19:21.525822,277.33,4.4,buena relacion calidad-precio,Ray-ban
75,Juguetes,11,2019-01-22 02:21:50.678432,380.02,4.6, muy bueno!,Lego
134,Hogar,11,2019-10-18 08:18:27.232626,358.29,5.0,buena relacion calidad-precio,Unilever
485,Ferreteria,4,2019-06-19 15:46:29.795362,408.32,2.8,llego justo a tiempo,3M
16,Zapatos,8,2020-10-14 02:53:59.148309,190.44,3.9,buena relacion calidad-precio,Camper
300,Baño,9,2020-05-02 11:08:46.791326,29.36,0.5,no llego el producto,KH7
353,Ropa,4,2019-08-30 20:08:17.206977,43.42,2.9,me gusto,Roxy
441,Cocina,10,2019-10-22 11:44:45.235552,351.35,1.9,el paquete llego en mal estado,Nescafe
445,Accesorios,4,2019-11-24 11:26:36.902065,208.9,0.1,muy malo, Michael Kors
151,Deporte,11,2020-11-21 17:03:31.126287,101.19,3.7,buena relacion calidad-precio,Under Armour
119,Baño,9,2020-08-12 16:03:27.240542,139.33,0.2,muy malo,Cif
157,Cocina,7,2020-07-14 06:26:45.118725,83.5,3.0, cumple las expectativas,Bimbo
278,Baño,4,2019-05-16 08:57:34.142415,102.36,3.2,llego justo a tiempo,Cif
166,Zapatos,4,2019-09-27 22:13:51.228003,387.38,1.0,no llego el producto,New balance
486,Ropa,9,2019-08-09 20:28:58.961923,477.29,0.2,muy malo,Lacoste
70,Ferreteria,4,2020-06-18 18:05:05.108238,237.72,3.9, muy bueno!,Yale
345,Cocina,4,2019-03-26 19:44:16.246194,208.43,4.6,justo lo que esperaba,Bimbo
487,Ferreteria,6,2020-01-15 20:26:29.057932,415.76,2.6, cumple las expectativas,Yale
172,Zapatos,7,2020-02-02 15:57:10.126208,232.79,2.4,no llego en tiempo,Camper
100,Electronica,3,2019-04-02 17:15:26.630629,361.23,1.9, la calidad no es la esperada,Apple
244,Accesorios,5,2020-12-17 18:17:16.627249,232.16,0.6,no llego el producto,Polo
114,Deporte,1,2020-10-22 20:34:23.815042,272.78,0.5,no cumple las expectativas,Asics
91,Zapatos,9,2019-06-08 04:00:08.621236,325.16,1.8, la calidad no es la esperada,Crocs
91,Deporte,9,2020-11-16 23:11:39.643059,497.73,2.6,llego justo a tiempo,Adidas
42,Hogar,3,2019-04-07 13:53:58.463968,449.22,3.4,me gusto,Colgate - palmolive
349,Deporte,4,2019-03-06 22:34:16.610119,234.84,2.0,no llego en tiempo,Adidas
184,Libros,9,2020-06-20 02:42:58.406154,76.06,3.6,justo lo que esperaba,Valdemar
436,Accesorios,6,2020-07-18 01:42:44.277616,282.31,4.4,justo lo que esperaba,Ray-ban
346,Ferreteria,7,2019-06-15 02:30:39.688333,33.88,2.9, cumple las expectativas,Sika
271,Libros,2,2019-10-09 02:43:57.416456,382.85,0.9,no llego el producto,Ediciones Tomodomo
167,Deporte,5,2019-07-20 15:43:54.256578,307.35,0.1,no llego el producto,Nike
496,Electronica,9,2019-06-18 06:13:09.736147,44.55,3.2,llego justo a tiempo,Apple
186,Hogar,4,2020-11-15 05:25:46.925053,386.04,3.6,justo lo que esperaba,Vileda
142,Electronica,3,2019-11-21 09:34:22.502142,77.79,1.8,no llego en tiempo,Samsumg
448,Accesorios,2,2020-10-26 07:34:31.128691,344.07,2.2,no llego en tiempo, Michael Kors
268,Cocina,7,2019-07-14 19:38:49.565368,482.66,1.6,el paquete llego en mal estado,Oscar mayer
355,Juguetes,9,2019-04-17 18:44:55.544663,161.62,0.3,no cumple las expectativas,Fisher-price
153,Electronica,5,2019-11-17 13:55:25.238655,158.93,4.9, muy bueno!,Sony
204,Libros,6,2019-08-31 01:44:12.022220,145.63,3.2,llego justo a tiempo,Platena Comic
101,Ropa,7,2020-03-02 16:42:37.642798,288.45,4.5,buena relacion calidad-precio,Lacoste
284,Cocina,11,2020-11-13 07:04:56.966993,212.59,4.9, muy bueno!,Oscar mayer
246,Cocina,6,2020-05-06 05:44:18.620977,292.69,2.9, cumple las expectativas,Flora
377,Accesorios,6,2020-04-13 21:20:42.165507,324.22,2.6,me gusto,Polo
258,Juguetes,9,2020-08-17 03:24:18.802046,262.33,3.4, cumple las expectativas,Chicco
49,Deporte,3,2020-12-29 02:44:50.797808,269.57,0.8,no cumple las expectativas,Under Armour
459,Accesorios,11,2019-05-17 21:02:03.405622,46.77,2.7, cumple las expectativas, Michael Kors
415,Ropa,11,2020-06-02 08:54:19.500368,492.2,4.4,buena relacion calidad-precio,Lacoste
90,Hogar,3,2019-06-20 19:26:06.123523,272.94,1.5,no llego el producto,Henkel
26,Deporte,7,2019-02-05 01:45:00.972828,79.39,0.3,no llego el producto,Nike
305,Ropa,2,2020-08-24 19:10:01.739367,287.52,4.8, muy bueno!,Lacoste
361,Ferreteria,11,2019-03-20 05:34:44.999658,29.68,0.0,no cumple las expectativas,Pavco
402,Hogar,10,2020-09-24 10:19:23.816811,90.37,4.2,buena relacion calidad-precio,Unilever
125,Juguetes,1,2019-03-25 09:36:39.856747,355.05,0.8,no llego el producto,Playmobile
472,Cocina,11,2020-06-07 17:32:13.045084,455.28,4.7,buena relacion calidad-precio,Oscar mayer
