Usuario,Categorias,Numero_articulos,Fecha,Precio,Valoracion,Comentarios,Proveedores,Ciudad
155,Ropa,4,Verano,106.31,4.3,justo lo que esperaba,Roxy,Madrid 
155,Libros,9,Primavera,41.22,1.0,no llego el producto,Platena Comic,Madrid 
155,Baño,5,Otoño,81.97,3.1,me gusto,Cif,Madrid 
155,Juguetes,7,Otoño,224.77,3.2,me gusto,Fisher-price,Madrid 
155,Accesorios,5,Otoño,305.79,0.8,muy malo,Bimba y Lola,Madrid 
156,Deporte,1,Verano,35.51,0.7,no llego el producto,Adidas,Sevilla
156,Ropa,6,Verano,238.65,3.4,me gusto,Lacoste,Sevilla
156,Ropa,2,Primavera,235.15,1.4,muy malo,Lacoste,Sevilla
156,Electronica,5,Primavera,107.64,1.3,no llego el producto,Sony,Sevilla
156,Zapatos,11,Primavera,462.89,1.7,el paquete llego en mal estado,Camper,Sevilla
156,Deporte,6,Primavera,64.29,0.2,muy malo,Asics,Sevilla
156,Cocina,7,Otoño,6.02,3.6,justo lo que esperaba,Oscar mayer,Sevilla
156,Electronica,3,Otoño,133.65,4.4,buena relacion calidad-precio,General Electric,Sevilla
156,Accesorios,7,Verano,451.72,2.2, la calidad no es la esperada,Bimba y Lola,Sevilla
156,Libros,4,Otoño,130.27,3.5, cumple las expectativas,Alianza Editorial,Sevilla
156,Zapatos,2,Otoño,425.82,1.5,no llego el producto,Camper,Sevilla
156,Electronica,9,Verano,147.39,3.4,me gusto,Apple,Sevilla
156,Electronica,1,Verano,5.87,0.2,no llego el producto,General Electric,Sevilla
156,Ropa,11,Primavera,344.79,4.3,buena relacion calidad-precio,Roxy,Sevilla
156,Juguetes,2,Verano,16.49,3.4,llego justo a tiempo,Chicco,Sevilla
157,Electronica,6,Primavera,451.18,1.6,no llego en tiempo,Samsumg,Valencia
157,Libros,2,Otoño,127.93,4.9,justo lo que esperaba,Valdemar,Valencia
157,Accesorios,1,Verano,158.1,1.6, la calidad no es la esperada, Michael Kors,Valencia
157,Ferreteria,6,Primavera,294.66,3.0,llego justo a tiempo,3M,Valencia
157,Cocina,7,Verano,83.5,3.0, cumple las expectativas,Bimbo,Valencia
157,Juguetes,8,Verano,399.38,2.3,el paquete llego en mal estado,Lego,Valencia
157,Baño,6,Otoño,29.96,3.8,buena relacion calidad-precio,Cif,Valencia
157,Electronica,8,Primavera,339.89,3.1,me gusto,Sony,Valencia
157,Juguetes,11,Verano,317.22,0.6,no llego el producto,Fisher-price,Valencia
157,Electronica,6,Otoño,475.89,3.6,buena relacion calidad-precio,Apple,Valencia
157,Accesorios,8,Primavera,353.11,4.2,buena relacion calidad-precio, Michael Kors,Valencia
157,Deporte,6,Verano,472.6,2.2, la calidad no es la esperada,Nike,Valencia
157,Ropa,8,Verano,324.15,2.0, la calidad no es la esperada,Levis,Valencia
157,Ropa,5,Primavera,382.86,2.8,llego justo a tiempo,Lacoste,Valencia
157,Ferreteria,4,Verano,329.67,2.1,no llego en tiempo,Pavco,Valencia
157,Baño,3,Verano,278.77,4.9, muy bueno!,Cristasol,Valencia
157,Accesorios,2,Otoño,458.62,4.6,justo lo que esperaba,Bimba y Lola,Valencia
157,Deporte,2,Otoño,220.65,2.2, la calidad no es la esperada,Under Armour,Valencia
157,Ferreteria,3,Verano,435.9,2.8, cumple las expectativas,Yale,Valencia
157,Deporte,10,Primavera,363.94,0.5,no cumple las expectativas,Nike,Valencia
157,Hogar,3,Primavera,159.74,3.3, cumple las expectativas,Vileda,Valencia
157,Hogar,1,Otoño,402.46,4.3, muy bueno!,Vileda,Valencia
157,Zapatos,11,Verano,327.55,4.3,buena relacion calidad-precio,Crocs,Valencia
157,Baño,6,Primavera,144.87,2.2,el paquete llego en mal estado,KH7,Valencia
157,Juguetes,7,Primavera,395.14,4.6,buena relacion calidad-precio,Lego,Valencia
157,Juguetes,9,Primavera,491.06,4.3,buena relacion calidad-precio,Playmobile,Valencia
157,Libros,7,Primavera,356.64,4.5,buena relacion calidad-precio,Ediciones Tomodomo,Valencia
158,Hogar,1,Verano,153.85,3.2,me gusto,Henkel,Barcelona
158,Electronica,3,Primavera,403.02,2.0,el paquete llego en mal estado,Sony,Barcelona
158,Deporte,4,Primavera,362.46,3.7,buena relacion calidad-precio,Asics,Barcelona
158,Deporte,11,Otoño,373.64,0.8,no llego el producto,Under Armour,Barcelona
158,Baño,11,Primavera,472.33,3.5,llego justo a tiempo,Cif,Barcelona
158,Ropa,4,Primavera,315.02,0.7,no cumple las expectativas,Roxy,Barcelona
158,Zapatos,10,Primavera,13.04,0.0,no llego el producto,Camper,Barcelona
158,Ferreteria,5,Primavera,205.58,2.2,el paquete llego en mal estado,Pavco,Barcelona
158,Zapatos,4,Primavera,328.68,4.2, muy bueno!,Skechers,Barcelona
158,Cocina,3,Primavera,454.27,1.4,muy malo,Bimbo,Barcelona
158,Hogar,3,Primavera,333.69,0.3,no cumple las expectativas,Colgate - palmolive,Barcelona
158,Accesorios,9,Primavera,458.33,3.5,llego justo a tiempo, Michael Kors,Barcelona
158,Cocina,6,Otoño,78.98,1.7,no llego en tiempo,Nescafe,Barcelona
158,Accesorios,2,Verano,80.38,4.6, muy bueno!,Ray-ban,Barcelona
158,Libros,1,Primavera,197.88,0.9,no cumple las expectativas,Platena Comic,Barcelona
158,Hogar,2,Primavera,450.23,2.7,llego justo a tiempo,Colgate - palmolive,Barcelona
158,Juguetes,9,Otoño,126.57,1.5,no cumple las expectativas,Playmobile,Barcelona
158,Baño,7,Primavera,337.71,4.7,buena relacion calidad-precio,KH7,Barcelona
158,Cocina,3,Primavera,433.14,2.6,me gusto,Nescafe,Barcelona
158,Electronica,4,Otoño,228.76,3.2,llego justo a tiempo,Sony,Barcelona
158,Hogar,10,Primavera,95.89,1.1,no llego el producto,Colgate - palmolive,Barcelona
158,Hogar,4,Primavera,191.27,3.7,buena relacion calidad-precio,Colgate - palmolive,Barcelona
159,Zapatos,2,Verano,374.33,1.8,el paquete llego en mal estado,New balance,Malaga
159,Hogar,3,Verano,479.54,4.1,buena relacion calidad-precio,Colgate - palmolive,Malaga
159,Juguetes,4,Otoño,262.37,3.9,justo lo que esperaba,Playmobile,Malaga
159,Deporte,8,Otoño,211.8,1.1,no llego el producto,Adidas,Malaga
159,Cocina,9,Primavera,308.84,1.9,no llego en tiempo,Flora,Malaga
159,Ferreteria,9,Otoño,6.0,2.4, la calidad no es la esperada,Yale,Malaga
159,Libros,1,Otoño,116.78,4.3, muy bueno!,Platena Comic,Malaga
159,Hogar,9,Primavera,193.05,3.8, muy bueno!,Henkel,Malaga
159,Electronica,7,Primavera,403.05,4.2,buena relacion calidad-precio,General Electric,Malaga
159,Baño,11,Primavera,147.07,2.2,el paquete llego en mal estado,Don limpio,Malaga
159,Ropa,2,Verano,185.62,1.3,muy malo,Lacoste,Malaga
159,Accesorios,9,Primavera,467.31,0.7,no llego el producto,Bimba y Lola,Malaga
159,Zapatos,5,Primavera,358.79,0.7,no cumple las expectativas,Skechers,Malaga
159,Electronica,7,Primavera,354.92,4.8,justo lo que esperaba,General Electric,Malaga
159,Zapatos,5,Otoño,465.92,1.9, la calidad no es la esperada,Skechers,Malaga
159,Electronica,2,Otoño,30.56,1.7,el paquete llego en mal estado,Sony,Malaga
159,Deporte,7,Primavera,354.67,4.6,justo lo que esperaba,Under Armour,Malaga
159,Electronica,5,Otoño,429.79,2.9,me gusto,Samsumg,Malaga
159,Libros,1,Primavera,162.29,2.2,no llego en tiempo,Ediciones Tomodomo,Malaga
160,Ferreteria,1,Verano,165.32,4.2,buena relacion calidad-precio,Sika,Valladolid
160,Ropa,6,Primavera,480.39,0.4,no llego el producto,Hollister,Valladolid
160,Ferreteria,10,Verano,163.14,1.4,no llego el producto,Pavco,Valladolid
160,Accesorios,8,Primavera,6.5,3.1, cumple las expectativas,Polo,Valladolid
160,Zapatos,6,Otoño,427.34,3.7, muy bueno!,New balance,Valladolid
160,Hogar,10,Verano,337.52,3.7,justo lo que esperaba,Unilever,Valladolid
160,Accesorios,7,Otoño,495.82,0.6,no llego el producto, Michael Kors,Valladolid
160,Electronica,2,Verano,40.32,4.3,buena relacion calidad-precio,Sony,Valladolid
160,Ropa,2,Otoño,281.18,0.4,no cumple las expectativas,Hollister,Valladolid
160,Accesorios,4,Primavera,423.58,2.2,el paquete llego en mal estado,Ray-ban,Valladolid
160,Deporte,1,Primavera,182.75,4.3,buena relacion calidad-precio,Adidas,Valladolid
160,Baño,6,Otoño,186.96,3.9,buena relacion calidad-precio,Cif,Valladolid
160,Deporte,2,Verano,146.33,0.9,no llego el producto,Asics,Valladolid
160,Zapatos,9,Primavera,98.54,4.3,buena relacion calidad-precio,New balance,Valladolid
160,Zapatos,4,Verano,79.37,3.4, cumple las expectativas,Camper,Valladolid
160,Accesorios,10,Verano,250.87,0.2,no cumple las expectativas,Polo,Valladolid
160,Cocina,1,Primavera,496.64,4.2, muy bueno!,Flora,Valladolid
160,Ropa,4,Primavera,109.53,2.1, la calidad no es la esperada,Levis,Valladolid
160,Cocina,7,Verano,194.96,1.1,no llego el producto,Bimbo,Valladolid
161,Ferreteria,2,Primavera,295.71,4.5,buena relacion calidad-precio,Sika,Valencia
161,Deporte,5,Primavera,327.68,1.6,no llego en tiempo,Asics,Valencia
161,Libros,9,Primavera,487.03,1.5,no llego el producto,Valdemar,Valencia
161,Hogar,2,Primavera,344.53,2.8,llego justo a tiempo,Unilever,Valencia
161,Zapatos,3,Primavera,409.01,2.4, la calidad no es la esperada,New balance,Valencia
161,Cocina,7,Otoño,279.02,3.1,me gusto,Nescafe,Valencia
161,Juguetes,5,Primavera,104.46,0.3,no llego el producto,Playmobile,Valencia
161,Juguetes,4,Primavera,107.83,2.5,no llego en tiempo,Lego,Valencia
161,Accesorios,1,Verano,206.0,0.9,muy malo,Ray-ban,Valencia
161,Ropa,7,Otoño,397.11,3.4,llego justo a tiempo,Levis,Valencia
161,Hogar,1,Otoño,236.19,2.3,no llego en tiempo,Henkel,Valencia
161,Baño,2,Otoño,376.67,0.1,no cumple las expectativas,Cristasol,Valencia
161,Juguetes,8,Otoño,20.04,4.6,buena relacion calidad-precio,Lego,Valencia
161,Accesorios,1,Primavera,388.73,0.3,muy malo,Polo,Valencia
161,Libros,8,Otoño,112.44,2.1,no llego en tiempo,Ediciones Tomodomo,Valencia
161,Deporte,9,Verano,450.0,3.8,justo lo que esperaba,Adidas,Valencia
161,Cocina,10,Verano,56.14,2.0, la calidad no es la esperada,Flora,Valencia
161,Libros,9,Verano,218.12,2.7,llego justo a tiempo,Valdemar,Valencia
161,Ferreteria,7,Primavera,221.89,4.2, muy bueno!,Pavco,Valencia
161,Zapatos,4,Otoño,311.67,0.3,no cumple las expectativas,New balance,Valencia
161,Libros,10,Otoño,112.31,3.6,buena relacion calidad-precio,Platena Comic,Valencia
161,Zapatos,10,Otoño,423.42,1.3,no llego el producto,New balance,Valencia
161,Zapatos,6,Primavera,93.08,3.0, cumple las expectativas,Camper,Valencia
161,Baño,2,Primavera,76.68,0.5,no cumple las expectativas,Cif,Valencia
161,Cocina,9,Verano,164.9,4.7,justo lo que esperaba,Bimbo,Valencia
162,Ropa,10,Verano,398.4,4.5,buena relacion calidad-precio,Roxy,Las Palamas de GC
162,Libros,8,Primavera,181.09,2.1, la calidad no es la esperada,Ediciones Tomodomo,Las Palamas de GC
162,Hogar,7,Otoño,436.45,3.9, muy bueno!,Henkel,Las Palamas de GC
162,Accesorios,3,Otoño,119.92,0.6,no llego el producto,Ray-ban,Las Palamas de GC
162,Deporte,5,Otoño,460.15,0.2,no llego el producto,Adidas,Las Palamas de GC
162,Baño,8,Otoño,115.22,2.0,el paquete llego en mal estado,Don limpio,Las Palamas de GC
162,Baño,11,Primavera,389.64,3.3, cumple las expectativas,KH7,Las Palamas de GC
162,Accesorios,3,Primavera,278.08,3.6, muy bueno!,Ray-ban,Las Palamas de GC
162,Cocina,5,Primavera,403.83,0.0,no llego el producto,Bimbo,Las Palamas de GC
162,Ferreteria,10,Otoño,55.21,4.9, muy bueno!,Yale,Las Palamas de GC
162,Ropa,5,Verano,464.43,3.4,me gusto,Levis,Las Palamas de GC
162,Accesorios,11,Otoño,214.24,2.6,llego justo a tiempo,Ray-ban,Las Palamas de GC
162,Zapatos,7,Primavera,5.87,2.8,me gusto,Skechers,Las Palamas de GC
162,Cocina,6,Primavera,363.07,4.8,buena relacion calidad-precio,Oscar mayer,Las Palamas de GC
162,Zapatos,7,Primavera,189.19,0.6,no cumple las expectativas,Camper,Las Palamas de GC
162,Juguetes,10,Otoño,221.81,4.5,justo lo que esperaba,Lego,Las Palamas de GC
162,Ropa,6,Primavera,117.11,1.5,no llego el producto,Levis,Las Palamas de GC
163,Deporte,1,Primavera,366.67,1.5,no llego el producto,Adidas,Vigo
163,Libros,7,Verano,9.41,0.6,no cumple las expectativas,Ediciones Tomodomo,Vigo
163,Electronica,1,Primavera,333.04,2.7,llego justo a tiempo,Sony,Vigo
163,Cocina,10,Verano,413.57,2.3,no llego en tiempo,Oscar mayer,Vigo
163,Libros,11,Verano,132.49,0.1,muy malo,Alianza Editorial,Vigo
163,Ropa,10,Verano,29.28,0.1,no llego el producto,Hollister,Vigo
163,Zapatos,10,Otoño,324.26,0.1,muy malo,Camper,Vigo
163,Juguetes,2,Verano,253.46,4.4, muy bueno!,Chicco,Vigo
163,Cocina,7,Otoño,178.74,3.5, cumple las expectativas,Bimbo,Vigo
163,Baño,10,Primavera,120.27,0.5,no llego el producto,Cif,Vigo
163,Ropa,7,Primavera,89.05,0.4,no llego el producto,Lacoste,Vigo
163,Hogar,3,Verano,491.93,4.3,buena relacion calidad-precio,Unilever,Vigo
163,Accesorios,7,Otoño,172.24,3.1, cumple las expectativas,Polo,Vigo
163,Ropa,6,Otoño,284.89,0.0,no llego el producto,Lacoste,Vigo
163,Accesorios,11,Primavera,451.72,2.3, la calidad no es la esperada,Ray-ban,Vigo
164,Zapatos,1,Verano,112.69,0.4,no llego el producto,New balance,Palma
164,Ropa,8,Otoño,83.23,1.5,no llego el producto,Roxy,Palma
164,Cocina,11,Primavera,147.17,3.4,me gusto,Flora,Palma
164,Hogar,2,Primavera,374.49,2.7, cumple las expectativas,Unilever,Palma
164,Zapatos,8,Otoño,178.36,2.8,me gusto,New balance,Palma
164,Zapatos,9,Verano,86.72,4.3,justo lo que esperaba,Skechers,Palma
164,Hogar,3,Otoño,381.17,3.5,me gusto,Colgate - palmolive,Palma
164,Deporte,9,Otoño,27.43,4.7,buena relacion calidad-precio,Asics,Palma
164,Ropa,1,Primavera,187.1,1.5,muy malo,Levis,Palma
164,Accesorios,3,Otoño,28.36,2.7, cumple las expectativas,Ray-ban,Palma
164,Deporte,2,Primavera,441.06,3.4,llego justo a tiempo,Under Armour,Palma
164,Cocina,3,Primavera,93.79,4.7, muy bueno!,Flora,Palma
164,Ropa,3,Verano,246.79,3.8,justo lo que esperaba,Levis,Palma
164,Ropa,9,Otoño,459.05,2.5,no llego en tiempo,Roxy,Palma
165,Ferreteria,8,Primavera,403.09,0.8,muy malo,Pavco,Cordoba
165,Electronica,9,Otoño,432.12,0.4,no llego el producto,Sony,Cordoba
165,Deporte,10,Otoño,65.23,0.3,no llego el producto,Asics,Cordoba
165,Hogar,2,Verano,388.31,0.2,no llego el producto,Henkel,Cordoba
165,Cocina,9,Primavera,314.32,2.1,el paquete llego en mal estado,Oscar mayer,Cordoba
165,Electronica,10,Verano,368.09,4.2, muy bueno!,General Electric,Cordoba
165,Libros,8,Otoño,437.76,0.7,muy malo,Ediciones Tomodomo,Cordoba
165,Cocina,1,Verano,255.08,0.8,no cumple las expectativas,Nescafe,Cordoba
165,Ropa,8,Verano,73.26,2.0, la calidad no es la esperada,Levis,Cordoba
165,Zapatos,6,Verano,321.23,3.0,me gusto,Camper,Cordoba
165,Baño,7,Verano,32.24,2.7, cumple las expectativas,Don limpio,Cordoba
165,Electronica,1,Primavera,390.98,1.6,el paquete llego en mal estado,Sony,Cordoba
165,Cocina,7,Primavera,226.39,0.6,muy malo,Oscar mayer,Cordoba
165,Ferreteria,3,Verano,95.56,0.8,no cumple las expectativas,Sika,Cordoba
165,Zapatos,5,Primavera,378.9,3.0,llego justo a tiempo,Camper,Cordoba
165,Baño,2,Otoño,269.31,0.1,muy malo,Cif,Cordoba
165,Juguetes,2,Invierno,456.65,0.2,no llego el producto,Playmobile,Cordoba
166,Ferreteria,1,Otoño,479.04,0.8,no llego el producto,Sika,Cordoba
166,Juguetes,6,Verano,341.3,3.3,me gusto,Chicco,Cordoba
166,Baño,8,Verano,384.92,3.0,me gusto,KH7,Cordoba
166,Deporte,10,Verano,235.81,0.6,muy malo,Under Armour,Cordoba
166,Accesorios,6,Primavera,362.87,2.2,no llego en tiempo,Polo,Cordoba
166,Ferreteria,11,Primavera,335.65,2.7,me gusto,Pavco,Cordoba
166,Ropa,6,Invierno,14.24,0.6,no cumple las expectativas,Levis,Cordoba
166,Zapatos,4,Verano,387.38,1.0,no llego el producto,New balance,Cordoba
166,Deporte,8,Otoño,491.48,3.4, cumple las expectativas,Adidas,Cordoba
166,Cocina,4,Verano,401.04,3.5,me gusto,Oscar mayer,Cordoba
166,Deporte,6,Primavera,194.4,4.9, muy bueno!,Asics,Cordoba
166,Electronica,2,Otoño,409.7,0.4,no cumple las expectativas,Sony,Cordoba
166,Ropa,11,Primavera,144.8,4.6,justo lo que esperaba,Roxy,Cordoba
166,Baño,3,Primavera,309.87,0.3,muy malo,Don limpio,Cordoba
166,Ferreteria,4,Primavera,371.27,0.6,no llego el producto,Yale,Cordoba
166,Libros,4,Otoño,68.65,0.7,no cumple las expectativas,Platena Comic,Cordoba
166,Cocina,11,Primavera,238.8,1.6, la calidad no es la esperada,Nescafe,Cordoba
166,Libros,7,Primavera,45.31,0.7,muy malo,Valdemar,Cordoba
166,Ropa,8,Primavera,398.25,2.5,el paquete llego en mal estado,Levis,Cordoba
166,Ropa,5,Primavera,130.09,1.7,el paquete llego en mal estado,Hollister,Cordoba
166,Baño,2,Primavera,490.26,3.9,buena relacion calidad-precio,KH7,Cordoba
166,Accesorios,1,Verano,251.5,4.5,buena relacion calidad-precio,Polo,Cordoba
166,Deporte,1,Verano,331.57,1.3,no llego el producto,Adidas,Cordoba
166,Zapatos,7,Primavera,22.97,0.7,muy malo,Skechers,Cordoba
166,Baño,10,Verano,422.33,2.4,el paquete llego en mal estado,Don limpio,Cordoba
166,Hogar,6,Primavera,326.53,0.3,no cumple las expectativas,Vileda,Cordoba
166,Ropa,5,Verano,425.05,1.3,no cumple las expectativas,Levis,Cordoba
166,Cocina,1,Primavera,335.14,1.4,no llego el producto,Flora,Cordoba
166,Hogar,11,Primavera,453.56,1.8, la calidad no es la esperada,Colgate - palmolive,Cordoba
167,Juguetes,11,Primavera,445.19,5.0,buena relacion calidad-precio,Lego,Sevilla
167,Electronica,8,Verano,407.53,0.9,no llego el producto,Apple,Sevilla
167,Zapatos,1,Verano,189.43,2.9,me gusto,New balance,Sevilla
167,Deporte,5,Verano,307.35,0.1,no llego el producto,Nike,Sevilla
167,Ropa,9,Primavera,178.55,2.3,el paquete llego en mal estado,Lacoste,Sevilla
167,Baño,7,Primavera,76.19,2.9,me gusto,Don limpio,Sevilla
167,Deporte,5,Otoño,18.86,0.7,no llego el producto,Under Armour,Sevilla
167,Accesorios,6,Otoño,31.78,2.3, la calidad no es la esperada,Bimba y Lola,Sevilla
167,Juguetes,2,Otoño,163.0,4.1, muy bueno!,Chicco,Sevilla
167,Electronica,7,Primavera,103.76,1.2,no cumple las expectativas,Apple,Sevilla
167,Ropa,8,Primavera,210.91,1.5,no llego el producto,Roxy,Sevilla
167,Baño,7,Primavera,24.5,1.2,muy malo,KH7,Sevilla
167,Zapatos,7,Verano,164.07,1.8, la calidad no es la esperada,Crocs,Sevilla
167,Deporte,3,Primavera,449.0,4.8,buena relacion calidad-precio,Adidas,Sevilla
167,Ferreteria,8,Primavera,358.31,0.7,no cumple las expectativas,Pavco,Sevilla
167,Baño,10,Primavera,254.84,4.6,buena relacion calidad-precio,KH7,Sevilla
167,Ropa,9,Verano,473.49,2.3,no llego en tiempo,Roxy,Sevilla
167,Deporte,3,Primavera,6.94,4.5,buena relacion calidad-precio,Nike,Sevilla
168,Hogar,5,Otoño,310.45,3.9,buena relacion calidad-precio,Vileda,Vigo
168,Ferreteria,3,Otoño,70.01,4.7,justo lo que esperaba,Sika,Vigo
168,Deporte,10,Otoño,198.2,3.8,justo lo que esperaba,Asics,Vigo
168,Accesorios,4,Otoño,308.09,4.3,buena relacion calidad-precio,Polo,Vigo
168,Cocina,8,Primavera,426.85,3.4, cumple las expectativas,Nescafe,Vigo
168,Baño,7,Primavera,80.53,1.5,no cumple las expectativas,Cif,Vigo
168,Electronica,5,Primavera,219.61,3.6, muy bueno!,Sony,Vigo
168,Accesorios,3,Verano,417.69,1.2,muy malo,Bimba y Lola,Vigo
168,Ropa,3,Primavera,288.34,3.2,llego justo a tiempo,Lacoste,Vigo
168,Zapatos,7,Primavera,121.65,1.9,el paquete llego en mal estado,Crocs,Vigo
168,Zapatos,4,Primavera,55.9,0.6,no llego el producto,Camper,Vigo
168,Hogar,5,Primavera,93.26,4.5,buena relacion calidad-precio,Colgate - palmolive,Vigo
168,Accesorios,9,Primavera,6.77,0.6,muy malo,Polo,Vigo
168,Zapatos,5,Primavera,9.49,2.3, la calidad no es la esperada,Skechers,Vigo
168,Deporte,8,Primavera,75.79,4.7,justo lo que esperaba,Asics,Vigo
168,Baño,2,Primavera,81.06,1.7, la calidad no es la esperada,Cif,Vigo
168,Accesorios,3,Verano,412.04,3.9, muy bueno!,Polo,Vigo
168,Deporte,2,Primavera,266.85,0.3,no cumple las expectativas,Nike,Vigo
168,Zapatos,9,Verano,211.19,2.6, cumple las expectativas,Camper,Vigo
168,Electronica,6,Primavera,34.61,4.8, muy bueno!,Sony,Vigo
168,Cocina,4,Otoño,58.57,1.0,no llego el producto,Bimbo,Vigo
169,Baño,10,Otoño,364.31,1.6,no llego en tiempo,KH7,Valencia
169,Deporte,8,Verano,86.77,0.8,muy malo,Nike,Valencia
169,Libros,2,Primavera,114.91,3.3,llego justo a tiempo,Platena Comic,Valencia
169,Ferreteria,2,Otoño,347.71,2.4,el paquete llego en mal estado,3M,Valencia
169,Accesorios,7,Verano,494.76,4.5,justo lo que esperaba,Polo,Valencia
169,Baño,7,Verano,155.83,2.4,no llego en tiempo,Cif,Valencia
169,Electronica,2,Primavera,321.24,0.6,no cumple las expectativas,Samsumg,Valencia
169,Electronica,3,Primavera,466.21,3.2,me gusto,General Electric,Valencia
169,Zapatos,11,Primavera,109.62,1.8,el paquete llego en mal estado,Crocs,Valencia
169,Cocina,6,Primavera,398.32,2.4, la calidad no es la esperada,Flora,Valencia
169,Accesorios,8,Verano,376.71,2.4,el paquete llego en mal estado,Ray-ban,Valencia
169,Ropa,10,Primavera,342.58,3.5,llego justo a tiempo,Lacoste,Valencia
169,Ferreteria,10,Primavera,228.79,1.0,muy malo,Sika,Valencia
169,Accesorios,7,Primavera,283.52,4.6,justo lo que esperaba, Michael Kors,Valencia
169,Ferreteria,4,Primavera,271.51,3.4, cumple las expectativas,3M,Valencia
169,Electronica,11,Otoño,104.96,2.1,el paquete llego en mal estado,Sony,Valencia
170,Cocina,7,Primavera,466.04,4.0,justo lo que esperaba,Oscar mayer,Gijón
170,Hogar,9,Verano,468.18,1.7, la calidad no es la esperada,Colgate - palmolive,Gijón
170,Juguetes,11,Primavera,473.52,0.5,no cumple las expectativas,Lego,Gijón
170,Juguetes,5,Primavera,284.37,4.3, muy bueno!,Lego,Gijón
170,Zapatos,3,Verano,42.19,3.8,buena relacion calidad-precio,Skechers,Gijón
170,Zapatos,7,Primavera,87.18,2.9,llego justo a tiempo,New balance,Gijón
170,Electronica,1,Primavera,92.36,2.0,el paquete llego en mal estado,Sony,Gijón
170,Libros,2,Verano,40.67,4.9, muy bueno!,Ediciones Tomodomo,Gijón
170,Electronica,4,Primavera,490.3,2.9,llego justo a tiempo,General Electric,Gijón
170,Deporte,2,Verano,133.56,2.0,el paquete llego en mal estado,Asics,Gijón
170,Juguetes,4,Primavera,275.93,0.4,muy malo,Fisher-price,Gijón
170,Accesorios,7,Verano,190.19,2.9,me gusto,Polo,Gijón
170,Juguetes,3,Primavera,249.52,3.4,me gusto,Playmobile,Gijón
170,Electronica,9,Verano,177.5,4.3,buena relacion calidad-precio,Apple,Gijón
170,Deporte,9,Otoño,174.54,4.4,justo lo que esperaba,Adidas,Gijón
170,Cocina,9,Primavera,266.32,1.9,el paquete llego en mal estado,Bimbo,Gijón
170,Ferreteria,3,Primavera,122.36,1.5,muy malo,Sika,Gijón
170,Juguetes,7,Otoño,270.81,4.4,buena relacion calidad-precio,Playmobile,Gijón
